,account_id,customer_id,account_type,balance,status_type
15299,63887,5862,Business Account,1293.0,Defaulted
15300,17010,26833,Trust Account,99381669.0,Defaulted
15301,53240,26833,Business Account,64.0,Limited/Restricted
15302,52691,26833,Certificate of Deposit (CD),77683423.0,Closed
15303,58975,26833,Business Account,37049.0,Closed
15304,49972,53157,Checking/Current Account,56.0,Active
15305,23105,53157,Savings Account,28373.0,Defaulted
15306,25667,39413,Certificate of Deposit (CD),62.0,Limited/Restricted
15307,31000,39413,Business Account,589443.0,Blocked/Frozen
15308,6087,39413,Individual Retirement Account (IRA),9828786.0,Inactive/Dormant
15309,20180,39413,Business Account,902.0,Defaulted
15310,38968,11900,Custodial Account,7502.0,Active
15311,57575,11900,Individual Retirement Account (IRA),5774529.0,Inactive/Dormant
15312,55099,6319,Certificate of Deposit (CD),4.0,Inactive/Dormant
15313,35598,6319,Business Account,150.0,Inactive/Dormant
15314,39378,6319,Checking/Current Account,50240.0,Defaulted
15315,25481,6319,Certificate of Deposit (CD),79748750.0,Limited/Restricted
15316,46645,47731,Savings Account,65260.0,Blocked/Frozen
15317,30409,6846,Savings Account,2709956.0,Limited/Restricted
15318,25556,6846,Certificate of Deposit (CD),3.0,Active
15319,65228,6846,Custodial Account,255698.0,Limited/Restricted
15320,13636,40935,Trust Account,2.0,Blocked/Frozen
15321,55745,40935,Individual Retirement Account (IRA),48399.0,Defaulted
15322,6156,40935,Certificate of Deposit (CD),9747.0,Blocked/Frozen
15323,16527,40935,Savings Account,1529.0,Limited/Restricted
15324,32008,40935,Certificate of Deposit (CD),4274086.0,Limited/Restricted
15325,8378,31184,Checking/Current Account,5.0,Blocked/Frozen
15326,10215,31184,Savings Account,88896012.0,Active
15327,53722,23874,Certificate of Deposit (CD),38.0,Closed
15328,4369,58801,Business Account,5326873.0,Defaulted
15329,15678,58801,Savings Account,58938361.0,Closed
15330,38612,59207,Savings Account,231851.0,Limited/Restricted
15331,5630,59207,Custodial Account,734963.0,Active
15332,23590,59207,Checking/Current Account,5588.0,Inactive/Dormant
15333,8327,33659,Checking/Current Account,76682.0,Blocked/Frozen
15334,18100,40932,Certificate of Deposit (CD),60653463.0,Active
15335,49769,40932,Certificate of Deposit (CD),1164286.0,Limited/Restricted
15336,65300,40932,Savings Account,80128.0,Defaulted
15337,62114,40932,Trust Account,7590888.0,Inactive/Dormant
15338,22759,4966,Certificate of Deposit (CD),27976567.0,Closed
15339,65422,4966,Business Account,2.0,Blocked/Frozen
15340,49693,10296,Trust Account,70.0,Closed
15341,45102,18812,Trust Account,812.0,Blocked/Frozen
15342,39488,18812,Certificate of Deposit (CD),53887.0,Defaulted
15343,8968,18812,Certificate of Deposit (CD),7734344.0,Active
15344,64144,5477,Individual Retirement Account (IRA),777.0,Closed
15345,31210,5477,Checking/Current Account,892.0,Defaulted
15346,64467,27558,Checking/Current Account,870880.0,Defaulted
15347,14050,37404,Custodial Account,5.0,Inactive/Dormant
15348,60761,31715,Checking/Current Account,40.0,Inactive/Dormant
15349,38189,31715,Savings Account,2758.0,Active
15350,24024,31715,Certificate of Deposit (CD),99583.0,Blocked/Frozen
15351,57956,6414,Individual Retirement Account (IRA),7824.0,Inactive/Dormant
15352,27306,6414,Custodial Account,3143584.0,Inactive/Dormant
15353,53119,52716,Custodial Account,1402.0,Closed
15354,32114,52716,Certificate of Deposit (CD),353309.0,Closed
15355,56713,54136,Savings Account,17.0,Closed
15356,59090,54136,Checking/Current Account,69441184.0,Blocked/Frozen
15357,62384,28548,Certificate of Deposit (CD),136.0,Limited/Restricted
15358,8217,49450,Checking/Current Account,64619.0,Closed
15359,35746,65438,Business Account,74318927.0,Limited/Restricted
15360,19402,65438,Savings Account,1306384.0,Limited/Restricted
15361,54464,65438,Checking/Current Account,793328882.0,Defaulted
15362,29823,65438,Trust Account,187608.0,Blocked/Frozen
15363,51384,1020,Savings Account,0.0,Defaulted
15364,26587,1020,Individual Retirement Account (IRA),21.0,Blocked/Frozen
15365,45960,1020,Individual Retirement Account (IRA),7119837.0,Inactive/Dormant
15366,20406,3178,Business Account,993674252.0,Closed
15367,42313,3178,Savings Account,5.0,Limited/Restricted
15368,48571,3178,Business Account,55728.0,Inactive/Dormant
15369,5656,3178,Savings Account,7193118.0,Limited/Restricted
15370,59554,18306,Certificate of Deposit (CD),5886186.0,Blocked/Frozen
15371,22409,18306,Savings Account,1737.0,Blocked/Frozen
15372,4285,63369,Business Account,640038.0,Limited/Restricted
15373,28747,63369,Checking/Current Account,524.0,Blocked/Frozen
15374,47461,62838,Individual Retirement Account (IRA),21743.0,Limited/Restricted
15375,28406,62838,Certificate of Deposit (CD),4.0,Limited/Restricted
15376,5141,62838,Trust Account,5374916.0,Blocked/Frozen
15377,42840,53001,Custodial Account,14684600.0,Limited/Restricted
15378,32051,53001,Certificate of Deposit (CD),84033.0,Active
15379,21693,3289,Certificate of Deposit (CD),9127989.0,Inactive/Dormant
15380,56243,3289,Savings Account,790285.0,Closed
15381,15467,3289,Business Account,35.0,Inactive/Dormant
15382,1503,26966,Savings Account,325.0,Blocked/Frozen
15383,30643,26966,Savings Account,84.0,Defaulted
15384,54145,26966,Checking/Current Account,805155018.0,Active
15385,51830,26966,Savings Account,662.0,Defaulted
15386,58743,3987,Certificate of Deposit (CD),5186473.0,Closed
15387,11957,3987,Savings Account,455476772.0,Active
15388,52485,3987,Savings Account,21018.0,Active
15389,51456,34968,Trust Account,51765.0,Limited/Restricted
15390,46285,34968,Individual Retirement Account (IRA),37184356.0,Defaulted
15391,55245,45254,Trust Account,693.0,Inactive/Dormant
15392,21294,45254,Savings Account,938.0,Closed
15393,5647,55246,Business Account,2060.0,Active
15394,37599,55246,Business Account,6456.0,Blocked/Frozen
15395,1194,55246,Certificate of Deposit (CD),16121282.0,Closed
15396,63698,55246,Savings Account,726.0,Inactive/Dormant
15397,15767,55246,Individual Retirement Account (IRA),2188.0,Defaulted
15398,1124,15932,Custodial Account,1.0,Closed
15399,49812,15932,Savings Account,22864803.0,Inactive/Dormant
15400,2652,15932,Individual Retirement Account (IRA),95505019.0,Limited/Restricted
15401,680,15932,Individual Retirement Account (IRA),710.0,Inactive/Dormant
15402,18037,22304,Trust Account,8.0,Defaulted
15403,44884,22304,Savings Account,58.0,Blocked/Frozen
15404,22690,41255,Savings Account,627.0,Defaulted
15405,53598,41255,Trust Account,34.0,Defaulted
15406,4561,24210,Savings Account,3.0,Inactive/Dormant
15407,18337,61994,Individual Retirement Account (IRA),7114299.0,Limited/Restricted
15408,48648,61994,Trust Account,3891.0,Active
15409,46044,61994,Custodial Account,119733.0,Inactive/Dormant
15410,26100,61994,Certificate of Deposit (CD),7.0,Closed
15411,30540,47198,Savings Account,6149644.0,Closed
15412,37934,20036,Individual Retirement Account (IRA),20144703.0,Inactive/Dormant
15413,56938,11951,Individual Retirement Account (IRA),47.0,Inactive/Dormant
15414,43409,11951,Savings Account,57013288.0,Blocked/Frozen
15415,11725,11951,Trust Account,2034.0,Limited/Restricted
15416,25612,52337,Checking/Current Account,21.0,Limited/Restricted
15417,59705,52337,Checking/Current Account,50892500.0,Defaulted
15418,10149,43510,Certificate of Deposit (CD),7665.0,Closed
15419,65211,43510,Business Account,72651911.0,Active
15420,17526,43510,Savings Account,969876332.0,Defaulted
15421,39060,43510,Checking/Current Account,37.0,Blocked/Frozen
15422,48206,43510,Business Account,2.0,Limited/Restricted
15423,943,60925,Business Account,63.0,Blocked/Frozen
15424,43911,60925,Trust Account,15108.0,Limited/Restricted
15425,34533,60925,Checking/Current Account,10734895.0,Limited/Restricted
15426,47313,39177,Trust Account,20161.0,Defaulted
15427,62438,36314,Trust Account,90.0,Limited/Restricted
15428,42798,39466,Business Account,59844.0,Defaulted
15429,47560,54303,Business Account,979414.0,Active
15430,61041,54303,Business Account,26.0,Closed
15431,25670,54303,Checking/Current Account,469284627.0,Limited/Restricted
15432,48084,54303,Certificate of Deposit (CD),1913.0,Inactive/Dormant
15433,11243,27435,Individual Retirement Account (IRA),8.0,Limited/Restricted
15434,27793,43297,Individual Retirement Account (IRA),250.0,Active
15435,28467,20783,Savings Account,400271.0,Blocked/Frozen
15436,27310,20783,Business Account,883.0,Blocked/Frozen
15437,25968,20783,Checking/Current Account,74353457.0,Defaulted
15438,17463,8021,Savings Account,567590754.0,Inactive/Dormant
15439,51483,17526,Individual Retirement Account (IRA),678119.0,Limited/Restricted
15440,56987,35375,Business Account,94.0,Limited/Restricted
15441,50544,14825,Custodial Account,35260.0,Closed
15442,12098,44832,Certificate of Deposit (CD),52585.0,Blocked/Frozen
15443,65224,44832,Individual Retirement Account (IRA),107134.0,Closed
15444,14774,15067,Custodial Account,960322.0,Active
15445,50445,55499,Savings Account,6518.0,Active
15446,39200,55499,Checking/Current Account,687.0,Limited/Restricted
15447,5260,55499,Savings Account,9319.0,Closed
15448,56731,55499,Savings Account,454.0,Defaulted
15449,29678,55499,Custodial Account,7.0,Limited/Restricted
15450,35652,64439,Individual Retirement Account (IRA),6.0,Closed
15451,27836,11964,Checking/Current Account,2223.0,Active
15452,25044,11964,Business Account,4581.0,Defaulted
15453,3318,8825,Checking/Current Account,64710577.0,Limited/Restricted
15454,7915,4327,Business Account,480602.0,Inactive/Dormant
15455,51258,36223,Trust Account,19951213.0,Defaulted
15456,44703,4622,Trust Account,6438.0,Defaulted
15457,22644,4622,Checking/Current Account,669579058.0,Blocked/Frozen
15458,39945,64794,Savings Account,3892541.0,Blocked/Frozen
15459,13787,64794,Individual Retirement Account (IRA),85730953.0,Active
15460,31062,64794,Savings Account,171752.0,Defaulted
15461,51619,64794,Trust Account,38.0,Inactive/Dormant
15462,42777,28426,Trust Account,57.0,Blocked/Frozen
15463,16258,13946,Custodial Account,160.0,Defaulted
15464,55793,13946,Individual Retirement Account (IRA),6647784.0,Defaulted
15465,34231,55257,Business Account,969354739.0,Blocked/Frozen
15466,32587,31178,Savings Account,6341.0,Limited/Restricted
15467,11792,31178,Savings Account,36355.0,Blocked/Frozen
15468,18855,31178,Trust Account,98.0,Closed
15469,25892,6816,Certificate of Deposit (CD),462.0,Blocked/Frozen
15470,21002,64202,Custodial Account,499286708.0,Active
15471,53283,48087,Custodial Account,9329100.0,Inactive/Dormant
15472,28215,58912,Certificate of Deposit (CD),788146814.0,Limited/Restricted
15473,24897,58912,Business Account,627057102.0,Blocked/Frozen
15474,3702,54839,Business Account,81340010.0,Defaulted
15475,51152,60767,Custodial Account,19793036.0,Active
15476,2459,60767,Certificate of Deposit (CD),7365.0,Active
15477,53401,20747,Savings Account,5704623.0,Active
15478,36234,20747,Business Account,8380.0,Blocked/Frozen
15479,13405,20747,Custodial Account,26.0,Limited/Restricted
15480,22776,12282,Business Account,82.0,Defaulted
15481,54754,12282,Certificate of Deposit (CD),813.0,Defaulted
15482,45629,12282,Checking/Current Account,8.0,Active
15483,54930,12282,Business Account,17669653.0,Defaulted
15484,15170,49683,Business Account,7360522.0,Defaulted
15485,31880,49683,Checking/Current Account,7936801.0,Closed
15486,54120,5434,Checking/Current Account,1617269.0,Blocked/Frozen
15487,16993,5434,Individual Retirement Account (IRA),999.0,Blocked/Frozen
15488,9281,38891,Business Account,85940352.0,Closed
15489,28640,38891,Certificate of Deposit (CD),79.0,Blocked/Frozen
15490,63748,38891,Savings Account,1136.0,Limited/Restricted
15491,11016,39111,Individual Retirement Account (IRA),777457.0,Active
15492,8282,29026,Custodial Account,860984394.0,Blocked/Frozen
15493,9889,29026,Business Account,23671832.0,Active
15494,50871,49639,Custodial Account,26329.0,Inactive/Dormant
15495,1646,49639,Trust Account,193778469.0,Inactive/Dormant
15496,51617,49639,Business Account,5527732.0,Inactive/Dormant
15497,33791,49639,Individual Retirement Account (IRA),6.0,Active
15498,12724,10949,Checking/Current Account,3366.0,Defaulted
15499,43303,10949,Custodial Account,92.0,Closed
15500,36948,10949,Savings Account,446948.0,Defaulted
15501,53614,27879,Custodial Account,506977919.0,Blocked/Frozen
15502,4004,27879,Individual Retirement Account (IRA),588171391.0,Limited/Restricted
15503,35658,56761,Checking/Current Account,504584366.0,Blocked/Frozen
15504,22508,60153,Custodial Account,91.0,Defaulted
15505,48621,25190,Certificate of Deposit (CD),6.0,Limited/Restricted
15506,9670,61467,Trust Account,205.0,Closed
15507,8593,39338,Individual Retirement Account (IRA),8.0,Defaulted
15508,26814,39338,Custodial Account,208217211.0,Closed
15509,1937,10493,Individual Retirement Account (IRA),9370522.0,Blocked/Frozen
15510,33114,10493,Certificate of Deposit (CD),26766.0,Defaulted
15511,55620,31949,Trust Account,71053995.0,Limited/Restricted
15512,26465,31949,Certificate of Deposit (CD),28.0,Active
15513,31070,31949,Savings Account,3.0,Inactive/Dormant
15514,35213,30063,Custodial Account,682519.0,Active
15515,7529,30063,Individual Retirement Account (IRA),59910.0,Blocked/Frozen
15516,6453,23337,Individual Retirement Account (IRA),316734.0,Defaulted
15517,19448,23337,Individual Retirement Account (IRA),7609.0,Inactive/Dormant
15518,23138,29877,Certificate of Deposit (CD),43.0,Closed
15519,65409,29877,Individual Retirement Account (IRA),8.0,Defaulted
15520,8873,29877,Checking/Current Account,956908408.0,Defaulted
15521,36090,15834,Checking/Current Account,947.0,Limited/Restricted
15522,8548,47432,Checking/Current Account,7567908.0,Active
15523,21965,47432,Business Account,37668.0,Active
15524,5266,47432,Business Account,24379131.0,Limited/Restricted
15525,4941,47432,Custodial Account,24570.0,Blocked/Frozen
15526,41940,47432,Custodial Account,4734973.0,Blocked/Frozen
15527,65287,14843,Custodial Account,73.0,Blocked/Frozen
15528,8365,14843,Individual Retirement Account (IRA),25097467.0,Defaulted
15529,52686,14843,Checking/Current Account,377738779.0,Closed
15530,45251,26789,Trust Account,44572841.0,Limited/Restricted
15531,29517,26789,Custodial Account,362658.0,Active
15532,17391,26789,Custodial Account,22.0,Limited/Restricted
15533,22998,51521,Custodial Account,71906477.0,Active
15534,31604,51521,Checking/Current Account,672.0,Inactive/Dormant
15535,35041,51521,Individual Retirement Account (IRA),5445721.0,Inactive/Dormant
15536,48980,51521,Custodial Account,101032.0,Active
15537,42003,9115,Savings Account,155253067.0,Limited/Restricted
15538,44338,46618,Trust Account,642924.0,Closed
15539,8494,46618,Checking/Current Account,734.0,Defaulted
15540,63203,46618,Checking/Current Account,8203.0,Inactive/Dormant
15541,1911,40344,Business Account,91.0,Closed
15542,33347,40344,Certificate of Deposit (CD),549.0,Active
15543,4654,40290,Checking/Current Account,2457.0,Limited/Restricted
15544,865,11940,Savings Account,3295.0,Closed
15545,35879,11940,Checking/Current Account,169601.0,Inactive/Dormant
15546,34452,11940,Individual Retirement Account (IRA),269.0,Active
15547,51348,11940,Trust Account,894855.0,Blocked/Frozen
15548,34693,11940,Individual Retirement Account (IRA),362246.0,Closed
15549,21427,30235,Trust Account,2613733.0,Limited/Restricted
15550,29767,30235,Business Account,751987.0,Blocked/Frozen
15551,6692,50724,Trust Account,52580.0,Active
15552,63380,40646,Trust Account,7.0,Closed
15553,52699,40646,Certificate of Deposit (CD),2.0,Defaulted
15554,42923,20647,Individual Retirement Account (IRA),5174.0,Defaulted
15555,53834,20647,Savings Account,3790588.0,Inactive/Dormant
15556,5894,50537,Checking/Current Account,242194954.0,Inactive/Dormant
15557,7718,50537,Checking/Current Account,626.0,Limited/Restricted
15558,36226,50537,Individual Retirement Account (IRA),68.0,Inactive/Dormant
15559,13669,50537,Custodial Account,110.0,Limited/Restricted
15560,18243,24216,Individual Retirement Account (IRA),801.0,Inactive/Dormant
15561,16113,57243,Custodial Account,55237964.0,Inactive/Dormant
15562,17402,57243,Certificate of Deposit (CD),8.0,Active
15563,24155,57243,Business Account,3.0,Closed
15564,59365,10006,Savings Account,5444.0,Inactive/Dormant
15565,62304,10006,Individual Retirement Account (IRA),615088.0,Blocked/Frozen
15566,32499,10006,Individual Retirement Account (IRA),971347536.0,Closed
15567,60504,57365,Individual Retirement Account (IRA),464.0,Defaulted
15568,47979,18748,Savings Account,0.0,Limited/Restricted
15569,1396,18748,Checking/Current Account,884.0,Limited/Restricted
15570,18547,18748,Certificate of Deposit (CD),6788948.0,Defaulted
15571,47882,18748,Certificate of Deposit (CD),9.0,Inactive/Dormant
15572,40559,18748,Individual Retirement Account (IRA),3004.0,Inactive/Dormant
15573,49977,10335,Custodial Account,816128921.0,Blocked/Frozen
15574,51865,32490,Savings Account,50.0,Inactive/Dormant
15575,1458,32490,Business Account,3.0,Blocked/Frozen
15576,18263,32490,Business Account,98.0,Defaulted
15577,36385,41079,Individual Retirement Account (IRA),218.0,Inactive/Dormant
15578,32276,42128,Individual Retirement Account (IRA),480.0,Closed
15579,8700,42128,Certificate of Deposit (CD),24319561.0,Inactive/Dormant
15580,29409,42128,Checking/Current Account,1982501.0,Limited/Restricted
15581,27138,42128,Custodial Account,21010.0,Defaulted
15582,41339,20737,Trust Account,397634013.0,Closed
15583,56666,32166,Trust Account,47034.0,Inactive/Dormant
15584,28895,32166,Business Account,5.0,Limited/Restricted
15585,28186,32166,Business Account,467712380.0,Inactive/Dormant
15586,37379,63283,Savings Account,85.0,Closed
15587,13863,55965,Custodial Account,3958.0,Active
15588,16928,35381,Certificate of Deposit (CD),1042.0,Closed
15589,55680,35381,Checking/Current Account,794580056.0,Limited/Restricted
15590,28721,35381,Custodial Account,915820.0,Blocked/Frozen
15591,62862,11514,Certificate of Deposit (CD),5360070.0,Closed
15592,24366,11514,Trust Account,96.0,Blocked/Frozen
15593,64825,11514,Certificate of Deposit (CD),16.0,Blocked/Frozen
15594,10399,11514,Custodial Account,59753.0,Blocked/Frozen
15595,53929,166,Individual Retirement Account (IRA),0.0,Inactive/Dormant
15596,6889,166,Checking/Current Account,4169.0,Inactive/Dormant
15597,10923,166,Savings Account,70085.0,Blocked/Frozen
15598,22956,63026,Certificate of Deposit (CD),8674415.0,Active
15599,30755,63026,Business Account,319.0,Defaulted
15600,18815,63026,Trust Account,299.0,Inactive/Dormant
15601,21612,53562,Certificate of Deposit (CD),1.0,Closed
15602,9738,46716,Custodial Account,4361.0,Blocked/Frozen
15603,34209,16190,Trust Account,47862229.0,Defaulted
15604,26319,42552,Trust Account,8238404.0,Inactive/Dormant
15605,31155,42552,Custodial Account,45856321.0,Blocked/Frozen
15606,30883,64543,Checking/Current Account,771231.0,Inactive/Dormant
15607,61630,61453,Checking/Current Account,458931181.0,Active
15608,23510,61453,Checking/Current Account,9347172.0,Active
15609,9664,33295,Custodial Account,655.0,Inactive/Dormant
15610,39019,33295,Individual Retirement Account (IRA),699.0,Defaulted
15611,43851,33295,Savings Account,643.0,Closed
15612,53661,63647,Trust Account,2.0,Defaulted
15613,62960,63647,Individual Retirement Account (IRA),602688.0,Closed
15614,3447,23941,Savings Account,371342.0,Closed
15615,47642,23941,Certificate of Deposit (CD),34335687.0,Inactive/Dormant
15616,48533,54793,Certificate of Deposit (CD),0.0,Closed
15617,6638,54793,Checking/Current Account,79.0,Blocked/Frozen
15618,26260,54793,Checking/Current Account,8287741.0,Active
15619,30683,28280,Certificate of Deposit (CD),162584.0,Defaulted
15620,13105,28280,Savings Account,692.0,Active
15621,14219,28280,Certificate of Deposit (CD),206323.0,Limited/Restricted
15622,4063,28280,Savings Account,49317863.0,Active
15623,60738,43946,Savings Account,98.0,Inactive/Dormant
15624,42843,43946,Checking/Current Account,90611.0,Defaulted
15625,17915,58581,Custodial Account,66233092.0,Blocked/Frozen
15626,26496,58581,Certificate of Deposit (CD),646819.0,Inactive/Dormant
15627,64138,58581,Certificate of Deposit (CD),398943.0,Defaulted
15628,6761,968,Individual Retirement Account (IRA),6970.0,Limited/Restricted
15629,31622,28402,Certificate of Deposit (CD),1.0,Inactive/Dormant
15630,21340,28402,Trust Account,60587.0,Inactive/Dormant
15631,23346,28402,Custodial Account,971.0,Inactive/Dormant
15632,17123,28402,Certificate of Deposit (CD),7394459.0,Inactive/Dormant
15633,58126,61764,Trust Account,3761.0,Inactive/Dormant
15634,27284,49201,Custodial Account,9019170.0,Blocked/Frozen
15635,56622,39348,Savings Account,986377.0,Closed
15636,9866,39348,Certificate of Deposit (CD),1314103.0,Defaulted
15637,22112,38673,Checking/Current Account,81114588.0,Blocked/Frozen
15638,34456,12218,Custodial Account,766048.0,Blocked/Frozen
15639,40394,12218,Custodial Account,39718462.0,Active
15640,22417,12218,Business Account,4545.0,Limited/Restricted
15641,19604,12218,Custodial Account,4099405.0,Limited/Restricted
15642,40797,49520,Custodial Account,33311.0,Defaulted
15643,19487,49520,Certificate of Deposit (CD),99.0,Closed
15644,28420,49520,Certificate of Deposit (CD),7403.0,Defaulted
15645,2086,49520,Business Account,93139669.0,Defaulted
15646,44663,55189,Business Account,30746034.0,Active
15647,40171,55189,Individual Retirement Account (IRA),294598.0,Blocked/Frozen
15648,59128,55189,Checking/Current Account,41311544.0,Closed
15649,49964,55189,Checking/Current Account,388.0,Closed
15650,47440,26898,Trust Account,35432964.0,Inactive/Dormant
15651,56431,35412,Checking/Current Account,56.0,Active
15652,29906,5623,Savings Account,144075.0,Limited/Restricted
15653,32506,52586,Savings Account,828019.0,Inactive/Dormant
15654,13278,52586,Trust Account,89.0,Blocked/Frozen
15655,13050,52586,Savings Account,173.0,Closed
15656,426,10944,Individual Retirement Account (IRA),6.0,Active
15657,38172,10944,Business Account,253751928.0,Limited/Restricted
15658,65123,10944,Trust Account,80696.0,Inactive/Dormant
15659,18392,41472,Savings Account,916111.0,Blocked/Frozen
15660,12524,41472,Business Account,4.0,Limited/Restricted
15661,10650,41472,Individual Retirement Account (IRA),185515.0,Inactive/Dormant
15662,21429,50473,Certificate of Deposit (CD),71554.0,Inactive/Dormant
15663,31619,50473,Trust Account,551623302.0,Closed
15664,34067,61903,Checking/Current Account,810130.0,Blocked/Frozen
15665,34239,61903,Trust Account,47807.0,Blocked/Frozen
15666,1612,61975,Trust Account,7317.0,Inactive/Dormant
15667,315,61975,Checking/Current Account,21685039.0,Blocked/Frozen
15668,64667,61975,Business Account,6525.0,Inactive/Dormant
15669,12679,59279,Trust Account,15661018.0,Active
15670,11640,59279,Business Account,27.0,Active
15671,55516,47300,Individual Retirement Account (IRA),970759.0,Closed
15672,62801,47300,Individual Retirement Account (IRA),3.0,Closed
15673,60879,47300,Business Account,950313760.0,Limited/Restricted
15674,11054,61881,Business Account,34432.0,Closed
15675,43318,61881,Certificate of Deposit (CD),865508.0,Blocked/Frozen
15676,51427,64901,Business Account,61251294.0,Defaulted
15677,19632,64901,Savings Account,77222031.0,Blocked/Frozen
15678,24547,64901,Custodial Account,5451435.0,Closed
15679,14017,64901,Certificate of Deposit (CD),100895220.0,Active
15680,18322,20774,Custodial Account,974658.0,Limited/Restricted
15681,5584,20774,Checking/Current Account,713.0,Closed
15682,47439,20774,Certificate of Deposit (CD),555606164.0,Inactive/Dormant
15683,9859,20774,Trust Account,81058373.0,Limited/Restricted
15684,11889,21346,Certificate of Deposit (CD),90697955.0,Inactive/Dormant
15685,27883,21346,Individual Retirement Account (IRA),69.0,Active
15686,14044,21346,Checking/Current Account,8435.0,Limited/Restricted
15687,10083,7517,Checking/Current Account,74.0,Closed
15688,28741,7517,Business Account,9051707.0,Limited/Restricted
15689,59512,36186,Savings Account,7946521.0,Defaulted
15690,48449,36186,Certificate of Deposit (CD),257.0,Active
15691,47644,32928,Trust Account,646347.0,Blocked/Frozen
15692,61694,32928,Savings Account,89.0,Inactive/Dormant
15693,49593,32928,Savings Account,795.0,Defaulted
15694,62445,41145,Trust Account,16.0,Inactive/Dormant
15695,7279,41145,Checking/Current Account,77.0,Active
15696,15245,41145,Trust Account,79792394.0,Inactive/Dormant
15697,9549,24802,Individual Retirement Account (IRA),84141600.0,Blocked/Frozen
15698,64473,24802,Checking/Current Account,77410617.0,Inactive/Dormant
15699,55660,24802,Savings Account,3299922.0,Limited/Restricted
15700,55204,24802,Individual Retirement Account (IRA),6182040.0,Inactive/Dormant
15701,11668,40348,Individual Retirement Account (IRA),5989413.0,Blocked/Frozen
15702,23050,40348,Trust Account,5728483.0,Defaulted
15703,58910,10496,Checking/Current Account,62798028.0,Active
15704,5839,19218,Individual Retirement Account (IRA),9.0,Blocked/Frozen
15705,40592,31751,Checking/Current Account,6110293.0,Inactive/Dormant
15706,55962,36950,Business Account,674.0,Defaulted
15707,42361,36950,Checking/Current Account,949863514.0,Inactive/Dormant
15708,21299,36950,Savings Account,83.0,Limited/Restricted
15709,50899,14603,Custodial Account,0.0,Defaulted
15710,37561,7490,Certificate of Deposit (CD),3101644.0,Limited/Restricted
15711,54003,3512,Savings Account,373186839.0,Closed
15712,5083,6476,Savings Account,72030764.0,Defaulted
15713,15102,40938,Certificate of Deposit (CD),926533.0,Active
15714,31299,40938,Savings Account,38.0,Defaulted
15715,3503,40938,Individual Retirement Account (IRA),2.0,Closed
15716,24258,18792,Savings Account,9097117.0,Inactive/Dormant
15717,13209,18792,Certificate of Deposit (CD),7819901.0,Blocked/Frozen
15718,63598,18792,Savings Account,961.0,Blocked/Frozen
15719,34626,45236,Certificate of Deposit (CD),786.0,Limited/Restricted
15720,16067,45236,Trust Account,78.0,Closed
15721,20841,37513,Individual Retirement Account (IRA),596.0,Closed
15722,62428,37513,Custodial Account,2.0,Closed
15723,46697,37513,Individual Retirement Account (IRA),1255162.0,Limited/Restricted
15724,59415,50544,Custodial Account,1.0,Blocked/Frozen
15725,42829,32309,Business Account,6466616.0,Closed
15726,25891,32309,Business Account,5.0,Inactive/Dormant
15727,65495,27740,Savings Account,418309399.0,Closed
15728,42749,16955,Individual Retirement Account (IRA),753252.0,Inactive/Dormant
15729,27408,16955,Certificate of Deposit (CD),289163441.0,Active
15730,37369,16955,Checking/Current Account,6.0,Closed
15731,59325,16955,Savings Account,5689.0,Blocked/Frozen
15732,31657,33770,Custodial Account,54496.0,Defaulted
15733,45560,33770,Trust Account,261694.0,Active
15734,12191,10413,Checking/Current Account,2075837.0,Blocked/Frozen
15735,29512,19259,Business Account,949580.0,Active
15736,5178,45112,Business Account,4.0,Closed
15737,40627,20856,Checking/Current Account,52972669.0,Closed
15738,52342,20856,Checking/Current Account,621974908.0,Inactive/Dormant
15739,30616,20856,Custodial Account,544639.0,Limited/Restricted
15740,53027,20619,Certificate of Deposit (CD),2775.0,Closed
15741,15679,20619,Trust Account,8339.0,Closed
15742,29922,14354,Trust Account,9724.0,Active
15743,45704,28726,Custodial Account,709.0,Inactive/Dormant
15744,35600,28726,Custodial Account,82.0,Active
15745,64374,64134,Individual Retirement Account (IRA),62220.0,Limited/Restricted
15746,25159,64134,Custodial Account,4636.0,Defaulted
15747,2691,64134,Certificate of Deposit (CD),8.0,Closed
15748,8185,64134,Certificate of Deposit (CD),5612256.0,Defaulted
15749,51910,5457,Certificate of Deposit (CD),1.0,Limited/Restricted
15750,36318,55727,Custodial Account,4.0,Active
15751,64534,3820,Certificate of Deposit (CD),90792.0,Limited/Restricted
15752,35541,3820,Custodial Account,27037.0,Active
15753,29360,3820,Checking/Current Account,202.0,Defaulted
15754,49000,3820,Savings Account,3015.0,Defaulted
15755,1371,49976,Individual Retirement Account (IRA),98477420.0,Blocked/Frozen
15756,1208,49976,Business Account,363669.0,Active
15757,50824,57095,Trust Account,96202614.0,Blocked/Frozen
15758,32964,57095,Trust Account,530.0,Closed
15759,30889,57095,Certificate of Deposit (CD),94611.0,Closed
15760,55930,24804,Individual Retirement Account (IRA),951957.0,Closed
15761,29171,24804,Business Account,9.0,Inactive/Dormant
15762,35859,24804,Checking/Current Account,3.0,Limited/Restricted
15763,37989,24804,Business Account,119860.0,Blocked/Frozen
15764,17654,24804,Individual Retirement Account (IRA),66.0,Limited/Restricted
15765,40899,12620,Savings Account,27397676.0,Active
15766,40987,340,Custodial Account,6.0,Active
15767,24073,7001,Checking/Current Account,314264203.0,Active
